0,watch_tv_1,"{'user': 'Alien', 'text': 'How are you doing today?', 'intent': 'Extend_greetings'}","{'user': 'Human', 'text': 'I am good, thank you for asking', 'intent': 'Extend_greetings'}"
0,using_computer_3,"{'user': 'Alien', 'text': 'The answer depends on the specific context and information provided.', 'intent': 'Yes-no_negative'}","{'user': 'Human', 'text': 'Similar to how you would power on a computer, press that button once more.', 'intent': 'Inform_action'}"
0,using_computer_3,"{'user': 'Human', 'text': 'Similar to starting up a computer, press that button once more.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Absolutely.', 'intent': 'Inform_understanding'}"
1,using_computer_3,"{'user': 'Alien', 'text': 'Absolutely', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'I powered down the computer.', 'intent': 'Inform_observation'}"
0,using_computer_3,"{'user': 'Alien', 'text': 'I switched off the laptop.', 'intent': 'Inform_observation'}","{'user': 'Human', 'text': 'Awesome', 'intent': 'Casual_response'}"
0,using_computer_3,"{'user': 'Human', 'text': 'Fantastic', 'intent': 'Casual_response'}","{'user': 'Human', 'text': 'What are your current emotions like?', 'intent': 'Casual_question'}"
0,using_computer_3,"{'user': 'Human', 'text': 'What is your current emotional state?', 'intent': 'Casual_question'}","{'user': 'Alien', 'text': 'Excellent', 'intent': 'Casual_response'}"
0,using_computer_3,"{'user': 'Human', 'text': 'How are you feeling right now?', 'intent': 'Casual_question'}","{'user': 'Alien', 'text': 'Excellent', 'intent': 'Casual_response'}"
0,bedroom_cabinet_3,"{'user': 'Human', 'text': 'Hello, how are you feeling today?', 'intent': 'Extend_greetings'}","{'user': 'Alien', 'text': ""I'm doing well, and you?"", 'intent': 'Extend_greetings'}"
0,bedroom_cabinet_3,"{'user': 'Alien', 'text': 'I am doing well, how are you?', 'intent': 'Extend_greetings'}","{'user': 'Human', 'text': 'Sure, I appreciate you inquiring.', 'intent': 'Casual_response'}"
0,bedroom_cabinet_3,"{'user': 'Human', 'text': 'Thanks for inquiring, I appreciate it.', 'intent': 'Casual_response'}","{'user': 'Human', 'text': 'I have an urge to tidy my room.', 'intent': 'Inform_action'}"
0,bedroom_cabinet_3,"{'user': 'Human', 'text': 'I have the urge to tidy up my room.', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Would you be willing to assist me?', 'intent': 'Ask_want_help'}"
0,bedroom_cabinet_3,"{'user': 'Human', 'text': 'Would you like to assist me?', 'intent': 'Ask_want_help'}","{'user': 'Alien', 'text': 'I am delighted to assist you.', 'intent': 'Yes-no_positive'}"
0,bedroom_cabinet_3,"{'user': 'Alien', 'text': 'I am delighted to assist you.', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Where should I begin?', 'intent': 'Ask_next_step'}"
0,bedroom_cabinet_3,"{'user': 'Alien', 'text': 'Where do I begin?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Come with me', 'intent': 'Inform_next_step'}"
0,bedroom_cabinet_3,"{'user': 'Human', 'text': 'Come with me', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Of course', 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_3,"{'user': 'Alien', 'text': 'Certainly', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Is this the correct location to begin?', 'intent': 'Ask_about_location'}"
0,bedroom_cabinet_3,"{'user': 'Alien', 'text': 'Is this the correct location to begin?', 'intent': 'Ask_about_location'}","{'user': 'Human', 'text': 'No.', 'intent': 'Yes-no_negative'}"
1,bedroom_cabinet_3,"{'user': 'Human', 'text': 'Sorry, could you please provide more context or another example for me to work with?', 'intent': 'Yes-no_negative'}","{'user': 'Human', 'text': 'Go back.', 'intent': 'Inform_next_step'}"
0,bedroom_cabinet_3,"{'user': 'Human', 'text': 'Go in the opposite direction', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Understood.', 'intent': 'Inform_understanding'}"
0,bedroom_cabinet_3,"{'user': 'Alien', 'text': 'Understood.', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'What comes after this?', 'intent': 'Ask_next_step'}"
0,bedroom_cabinet_3,"{'user': 'Alien', 'text': 'What comes next?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Next, go ahead and select a toy from the shelf.', 'intent': 'Inform_next_step'}"
0,bedroom_cabinet_3,"{'user': 'Human', 'text': 'Now, go ahead and select a toy from the shelf.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Understood', 'intent': 'Inform_understanding'}"
0,bedroom_cabinet_3,"{'user': 'Alien', 'text': 'Understood', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Is this one acceptable?', 'intent': 'Ask_about_object'}"
0,bedroom_cabinet_3,"{'user': 'Alien', 'text': 'Is this one acceptable?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': 'Awesome', 'intent': 'Casual_response'}"
1,bedroom_cabinet_3,"{'user': 'Human', 'text': 'Amazing', 'intent': 'Casual_response'}","{'user': 'Human', 'text': 'Come with me', 'intent': 'Inform_next_step'}"
0,bedroom_cabinet_3,"{'user': 'Human', 'text': 'Come with me', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Understood', 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_3,"{'user': 'Alien', 'text': 'Understood', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Next, please open the cabinet underneath.', 'intent': 'Inform_next_step'}"
0,bedroom_cabinet_3,"{'user': 'Human', 'text': 'Go ahead and open the cabinet underneath.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Is this brown cabinet a dresser?', 'intent': 'Ask_about_object'}"
0,bedroom_cabinet_3,"{'user': 'Alien', 'text': 'Is this blue bag a backpack?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': 'Indeed', 'intent': 'Yes-no_positive'}"
1,bedroom_cabinet_3,"{'user': 'Human', 'text': 'Of course', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'Place the toy on the highest shelf of the cupboard.', 'intent': 'Inform_next_step'}"
0,bedroom_cabinet_3,"{'user': 'Human', 'text': 'Place the toy on the highest shelf of the cupboard now.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Understood', 'intent': 'Inform_understanding'}"
0,bedroom_cabinet_3,"{'user': 'Alien', 'text': 'Understood', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'I placed it inside.', 'intent': 'Inform_condition'}"
0,bedroom_cabinet_3,"{'user': 'Alien', 'text': 'I placed it inside.', 'intent': 'Inform_condition'}","{'user': 'Human', 'text': 'Excellent', 'intent': 'Casual_response'}"
1,bedroom_cabinet_3,"{'user': 'Human', 'text': 'Excellent', 'intent': 'Casual_response'}","{'user': 'Human', 'text': ""Now, let's return to the bookcase in the same room."", 'intent': 'Inform_next_step'}"
0,bedroom_cabinet_3,"{'user': 'Human', 'text': ""Now, let's return to the bookcase located within the room."", 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Sure', 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_3,"{'user': 'Alien', 'text': 'Got it.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Retrieve the toy from the bookcase.', 'intent': 'Inform_next_step'}"
0,bedroom_cabinet_3,"{'user': 'Human', 'text': 'Retrieve the toy from the shelf where the books are placed.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'As before?', 'intent': 'Ask_next_step'}"
0,bedroom_cabinet_3,"{'user': 'Alien', 'text': 'Is it the same as the previous occasion?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Of course', 'intent': 'Yes-no_positive'}"
0,bedroom_cabinet_3,"{'user': 'Human', 'text': 'Indeed', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Understood', 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_3,"{'user': 'Alien', 'text': 'Understood', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': ""Come with me now, and we'll place the toy back in the cupboard."", 'intent': 'Inform_next_step'}"
0,bedroom_cabinet_3,"{'user': 'Human', 'text': 'Come with me and help me return the toy to the cupboard.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Understood', 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_3,"{'user': 'Alien', 'text': 'Understood', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'What comes after this?', 'intent': 'Ask_next_step'}"
0,bedroom_cabinet_3,"{'user': 'Alien', 'text': 'What comes after this?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Now place the toy on the highest shelf in the cupboard', 'intent': 'Inform_next_step'}"
0,bedroom_cabinet_3,"{'user': 'Human', 'text': 'Next, place the toy on the highest shelf of the cabinet.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Next to the location where we previously placed it?', 'intent': 'Ask_next_step'}"
0,bedroom_cabinet_3,"{'user': 'Alien', 'text': 'Where did we place it the last time?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Affirmative', 'intent': 'Yes-no_positive'}"
1,bedroom_cabinet_3,"{'user': 'Human', 'text': 'Affirmative', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'Excellent, please go ahead and shut the cabinet now.', 'intent': 'Inform_next_step'}"
0,bedroom_cabinet_3,"{'user': 'Human', 'text': 'Excellent, please go ahead and shut the cabinet now.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Understood', 'intent': 'Inform_understanding'}"
0,bedroom_cabinet_3,"{'user': 'Alien', 'text': 'Sure', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Have we finished?', 'intent': 'Ask_about_action'}"
0,bedroom_cabinet_3,"{'user': 'Alien', 'text': 'Have we completed the task?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': 'Absolutely', 'intent': 'Yes-no_positive'}"
0,bedroom_cabinet_3,"{'user': 'Human', 'text': 'Certainly', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'I truly appreciate all of your assistance.', 'intent': 'Casual_response'}"
0,bedroom_cabinet_3,"{'user': 'Human', 'text': 'I truly appreciate all of your assistance.', 'intent': 'Casual_response'}","{'user': 'Alien', 'text': 'You are always welcome', 'intent': 'Casual_response'}"
0,bedroom_cabinet_3,"{'user': 'Human', 'text': 'I am truly grateful for all of your assistance.', 'intent': 'Casual_response'}","{'user': 'Alien', 'text': ""You're very welcome!"", 'intent': 'Casual_response'}"
0,using_microwave_1,"{'user': 'Human', 'text': 'Hey Zara, how have you been doing?', 'intent': 'Extend_greetings'}","{'user': 'Alien', 'text': ""I'm doing well, thank you for inquiring."", 'intent': 'Extend_greetings'}"
0,using_microwave_1,"{'user': 'Alien', 'text': ""I'm doing well, thank you for inquiring."", 'intent': 'Extend_greetings'}","{'user': 'Human', 'text': 'Are you a fan of salmon?', 'intent': 'Casual_question'}"
0,using_microwave_1,"{'user': 'Human', 'text': 'Do you enjoy eating salmon?', 'intent': 'Casual_question'}","{'user': 'Alien', 'text': 'Certainly', 'intent': 'Yes-no_positive'}"
0,using_microwave_1,"{'user': 'Alien', 'text': 'Understood.', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'How about we heat up some salmon in the microwave?', 'intent': 'Casual_response'}"
0,using_microwave_1,"{'user': 'Human', 'text': 'Shall we heat up some salmon in the microwave?', 'intent': 'Casual_response'}","{'user': 'Alien', 'text': 'Absolutely', 'intent': 'Casual_response'}"
1,using_microwave_1,"{'user': 'Alien', 'text': 'Absolutely.', 'intent': 'Casual_response'}","{'user': 'Human', 'text': 'Can you observe the salmon that is right in front of you?', 'intent': 'Ask_know_object'}"
0,using_microwave_1,"{'user': 'Human', 'text': 'Can you perceive the salmon right in front of you?', 'intent': 'Ask_know_object'}","{'user': 'Alien', 'text': 'Affirmative', 'intent': 'Yes-no_positive'}"
0,using_microwave_1,"{'user': 'Alien', 'text': 'Understood', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'Please retrieve it.', 'intent': 'Inform_next_step'}"
0,using_microwave_1,"{'user': 'Human', 'text': 'Please grab it.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Noted, understood.', 'intent': 'Inform_understanding'}"
1,using_microwave_1,"{'user': 'Alien', 'text': ""Understood, I'll proceed."", 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'What happens next?', 'intent': 'Ask_next_step'}"
0,using_microwave_1,"{'user': 'Alien', 'text': 'What should we do next?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Start by opening the microwave.', 'intent': 'Inform_next_step'}"
0,using_microwave_1,"{'user': 'Human', 'text': 'Begin by opening the microwave.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Understood', 'intent': 'Inform_understanding'}"
1,using_microwave_1,"{'user': 'Alien', 'text': 'Sure', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Hi there, Zara! How are you doing?', 'intent': 'Ask_okay'}"
0,using_microwave_1,"{'user': 'Human', 'text': 'Hey there, Zara! How are you doing?', 'intent': 'Ask_okay'}","{'user': 'Alien', 'text': ""Hey, I'm feeling a little disoriented right now."", 'intent': 'Inform_confused'}"
0,using_microwave_1,"{'user': 'Alien', 'text': 'I seem to have lost my way a little.', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': ""We're warming up the salmon, does that ring a bell?"", 'intent': 'Ask_know_next_step'}"
0,using_microwave_1,"{'user': 'Human', 'text': ""We're warming up the salmon, do you recall?"", 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'Affirmative', 'intent': 'Yes-no_positive'}"
1,using_microwave_1,"{'user': 'Alien', 'text': 'Agreed.', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'Kindly place the salmon in the microwave.', 'intent': 'Inform_next_step'}"
0,using_microwave_1,"{'user': 'Human', 'text': 'Kindly place the salmon in the microwave.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Noted, understood.', 'intent': 'Inform_understanding'}"
1,using_microwave_1,"{'user': 'Alien', 'text': 'Sure, I understand.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Are you familiar with the next steps to take?', 'intent': 'Ask_know_next_step'}"
0,using_microwave_1,"{'user': 'Human', 'text': 'Are you aware of the next steps to take?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'I apologize, but I cannot help generate a response based on ""No"" as the input. If you have any other questions or need assistance, feel free to ask!', 'intent': 'Yes-no_negative'}"
0,using_microwave_1,"{'user': 'Alien', 'text': 'No', 'intent': 'Yes-no_negative'}","{'user': 'Human', 'text': 'Please ensure that you shut the microwave.', 'intent': 'Inform_next_step'}"
0,using_microwave_1,"{'user': 'Human', 'text': 'Please ensure that you shut the microwave.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Sure, I understand.', 'intent': 'Inform_understanding'}"
1,using_microwave_1,"{'user': 'Alien', 'text': 'Sure, I understand.', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': ""What's the next step?"", 'intent': 'Ask_next_step'}"
0,using_microwave_1,"{'user': 'Alien', 'text': 'What should we do next?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Make sure to switch on the microwave in order to heat up the salmon.', 'intent': 'Inform_next_step'}"
0,using_microwave_1,"{'user': 'Human', 'text': 'Please make sure to switch on the microwave in order to heat up the salmon.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'How can I accomplish that task?', 'intent': 'Ask_about_action'}"
0,using_microwave_1,"{'user': 'Alien', 'text': 'What is the process for accomplishing that task?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': ""There's a dial on the microwave, rotate it to the right."", 'intent': 'Inform_action'}"
0,using_microwave_1,"{'user': 'Human', 'text': ""There's a dial located on the microwave; please rotate it in a clockwise direction."", 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'I understand, thank you.', 'intent': 'Inform_understanding'}"
1,using_microwave_1,"{'user': 'Alien', 'text': 'Understood, I will proceed.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': ""The salmon has been in the microwave for 3 minutes and now it's ready to be taken out."", 'intent': 'Inform_next_step'}"
0,using_microwave_1,"{'user': 'Human', 'text': 'The salmon has been heated for 3 minutes, so it is now time to switch off the microwave.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'How can I accomplish that task?', 'intent': 'Ask_about_action'}"
0,using_microwave_1,"{'user': 'Alien', 'text': 'What steps should I take to accomplish that task?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': 'Remember that dial we use to adjust the temperature? Turn it to the left.', 'intent': 'Inform_action'}"
0,using_microwave_1,"{'user': 'Human', 'text': ""Don't forget about the dial we twist to start the microwave - turn it to the left."", 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Sure, I understand.', 'intent': 'Inform_understanding'}"
1,using_microwave_1,"{'user': 'Alien', 'text': 'Understood, noted.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Are you aware of the next step to take?', 'intent': 'Ask_know_next_step'}"
0,using_microwave_1,"{'user': 'Human', 'text': 'Do you have any idea of what needs to be done next?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'No', 'intent': 'Yes-no_negative'}"
0,using_microwave_1,"{'user': 'Alien', 'text': 'None', 'intent': 'Yes-no_negative'}","{'user': 'Human', 'text': 'We need to remove the salmon, so we must start by opening the microwave.', 'intent': 'Inform_next_step'}"
0,using_microwave_1,"{'user': 'Human', 'text': ""Let's remove the salmon, but in order to do that, we'll need to start by opening the microwave."", 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Alright, I understand.', 'intent': 'Inform_understanding'}"
1,using_microwave_1,"{'user': 'Alien', 'text': 'Understood, thank you', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'What should be done next?', 'intent': 'Ask_next_step'}"
0,using_microwave_1,"{'user': 'Alien', 'text': 'What should we do next?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Kindly collect the salmon.', 'intent': 'Inform_next_step'}"
0,using_microwave_1,"{'user': 'Human', 'text': 'Kindly collect the salmon.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Got it.', 'intent': 'Casual_response'}"
1,using_microwave_1,"{'user': 'Alien', 'text': 'Got it', 'intent': 'Casual_response'}","{'user': 'Human', 'text': 'Remember to always shut the microwave door.', 'intent': 'Inform_next_step'}"
0,using_microwave_1,"{'user': 'Human', 'text': 'Remember to always ensure that the microwave door is closed.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Understood, thank you.', 'intent': 'Inform_understanding'}"
1,using_microwave_1,"{'user': 'Alien', 'text': 'Sure, I understand.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Are you aware of the following course of action?', 'intent': 'Ask_know_next_step'}"
0,using_microwave_1,"{'user': 'Human', 'text': 'Are you familiar with the following course of action?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': ""I'm sorry, could you please provide more context or clarify your request?"", 'intent': 'Yes-no_negative'}"
0,using_microwave_1,"{'user': 'Alien', 'text': 'Sorry, could you please provide more context or a different sample for me to generate text for you?', 'intent': 'Yes-no_negative'}","{'user': 'Human', 'text': ""Typically, we dine at the table, which is why we need to place the salmon on it. Let's head over to the table first."", 'intent': 'Inform_next_step'}"
0,using_microwave_1,"{'user': 'Human', 'text': 'Typically, we dine at the table, so we need to place the salmon on the table before heading over to it.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Understood, thank you', 'intent': 'Casual_response'}"
1,using_microwave_1,"{'user': 'Alien', 'text': 'Understood.', 'intent': 'Casual_response'}","{'user': 'Alien', 'text': ""What's next?"", 'intent': 'Ask_next_step'}"
0,using_microwave_1,"{'user': 'Alien', 'text': 'What comes next?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Place the trout on the table.', 'intent': 'Inform_next_step'}"
0,using_microwave_1,"{'user': 'Human', 'text': 'Place the salmon on the table.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Got it, I understand.', 'intent': 'Inform_understanding'}"
1,using_microwave_1,"{'user': 'Alien', 'text': 'Understood.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Zara, how are you doing today?', 'intent': 'Casual_question'}"
0,using_microwave_1,"{'user': 'Human', 'text': 'How are you doing today, Zara?', 'intent': 'Casual_question'}","{'user': 'Alien', 'text': ""I'm doing well, thank you for inquiring."", 'intent': 'Casual_response'}"
0,using_microwave_1,"{'user': 'Alien', 'text': ""I'm doing well, thanks for inquiring."", 'intent': 'Casual_response'}","{'user': 'Human', 'text': 'Have you familiarized yourself with operating a microwave?', 'intent': 'Casual_question'}"
0,using_microwave_1,"{'user': 'Human', 'text': 'Have you figured out how to operate a microwave?', 'intent': 'Casual_question'}","{'user': 'Alien', 'text': 'Certainly', 'intent': 'Yes-no_positive'}"
0,using_microwave_1,"{'user': 'Alien', 'text': 'Absolutely', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'Have a wonderful day!', 'intent': 'Casual_response'}"
0,using_microwave_1,"{'user': 'Alien', 'text': 'Certainly', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'Have a wonderful day!', 'intent': 'Casual_response'}"
0,wash_glass_3,"{'user': 'Human', 'text': 'Shall we head over to the sink to clean the glasses, Zara?', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': ""Of course, Michael. I'm en route."", 'intent': 'Inform_understanding'}"
0,wash_glass_3,"{'user': 'Alien', 'text': ""Of course, Michael. I'm heading over there now."", 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Zara, do you really know how to clean glasses properly?', 'intent': 'Ask_know_action'}"
0,wash_glass_3,"{'user': 'Human', 'text': 'Zara, do you really think you know how to wash glasses properly?', 'intent': 'Ask_know_action'}","{'user': 'Alien', 'text': 'Have I made a mistake?', 'intent': 'Inform_confused'}"
0,wash_glass_3,"{'user': 'Alien', 'text': 'Have I made a mistake?', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': ""It seems like you're indecisive about where to begin. We're planning to do some cleaning, but it appears that we're lacking the necessary glassware for the task."", 'intent': 'iInform_object'}"
0,wash_glass_3,"{'user': 'Human', 'text': ""It seems like you're unsure about where to begin. We were planning to tidy up, but it appears that the glass we require for cleaning is missing."", 'intent': 'iInform_object'}","{'user': 'Alien', 'text': ""I should be cleaning up, but I'm unsure of which cleaning material to use."", 'intent': 'Inform_confused'}"
0,wash_glass_3,"{'user': 'Alien', 'text': ""I have to do the laundry, but I'm not sure which detergent to use."", 'intent': 'Inform_confused'}","{'user': 'Human', 'text': ""No problem, Zara. Glasses are used as containers for drinking liquids. Let's find one to clean. Can you please have a look around and let me know if you spot anything suitable for holding liquid?"", 'intent': 'Inform_action'}"
1,wash_glass_3,"{'user': 'Human', 'text': ""That's alright, Sarah. The cup is a vessel used for drinking. Let's try to find one to clean. Can you check around and let me know if you spot anything suitable for holding liquid?"", 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Is that the item sitting on the table over there?', 'intent': 'Ask_about_object'}"
0,wash_glass_3,"{'user': 'Alien', 'text': 'Is that the item present on the table?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': 'Exactly, Zara. Those are indeed glasses sitting on the table.', 'intent': 'iInform_object'}"
0,wash_glass_3,"{'user': 'Human', 'text': 'Indeed, Zara, those are glasses resting on the table.', 'intent': 'iInform_object'}","{'user': 'Alien', 'text': 'What do you propose as my next course of action?', 'intent': 'Ask_next_step'}"
1,wash_glass_3,"{'user': 'Alien', 'text': ""What's the next step for me to take?"", 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Now, pick up one of the glasses from the table.', 'intent': 'Inform_action'}"
0,wash_glass_3,"{'user': 'Human', 'text': 'Please, take hold of one of the glasses sitting on the tabletop.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Now I understand the concept of a glass.', 'intent': 'Inform_understanding'}"
1,wash_glass_3,"{'user': 'Alien', 'text': 'I have now learned the concept of what a glass is.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': ""Let's go, Zara. Time to clean that glass."", 'intent': 'Inform_action'}"
0,wash_glass_3,"{'user': 'Human', 'text': ""Let's go, Zara. We should clean that glass."", 'intent': 'Inform_action'}","{'user': 'Alien', 'text': ""Of course. I'm in transit."", 'intent': 'Inform_understanding'}"
1,wash_glass_3,"{'user': 'Alien', 'text': 'Absolutely. I am en route.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': ""Zara, are you alright? What's the reason for you being by the refrigerator?"", 'intent': 'Ask_okay'}"
0,wash_glass_3,"{'user': 'Human', 'text': ""Are you alright, Zara? What's the reason for you to be standing by the refrigerator?"", 'intent': 'Ask_okay'}","{'user': 'Alien', 'text': 'I am uncertain about the next steps. What would you recommend I do now?', 'intent': 'Ask_next_step'}"
0,wash_glass_3,"{'user': 'Alien', 'text': ""I'm not sure what steps to take next. What would you advise me to do?"", 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Please proceed to the sink in order to clean the glass.', 'intent': 'Inform_action'}"
0,wash_glass_3,"{'user': 'Human', 'text': 'Please proceed to the sink and clean the glass.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': ""Alright, I'm heading over to the sink now."", 'intent': 'Inform_understanding'}"
1,wash_glass_3,"{'user': 'Alien', 'text': ""Sure, I'm heading over to the sink now."", 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Do you have any idea about what we should do next?', 'intent': 'Ask_know_next_step'}"
0,wash_glass_3,"{'user': 'Human', 'text': 'Do you have any idea what our next step should be?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': ""I'm not sure. Could you provide more details on the proper way to clean a glass?"", 'intent': 'Ask_guidence'}"
0,wash_glass_3,"{'user': 'Alien', 'text': ""I'm not sure. Can you provide additional details on the proper method for cleaning a glass?"", 'intent': 'Ask_guidence'}","{'user': 'Human', 'text': 'Certainly. Please place the glass in the sink.', 'intent': 'Inform_action'}"
0,wash_glass_3,"{'user': 'Human', 'text': 'Of course. Please place the glass in the sink now.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Understood', 'intent': 'Inform_understanding'}"
1,wash_glass_3,"{'user': 'Alien', 'text': 'Alright', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Do you have an idea of what your next steps should be?', 'intent': 'Ask_know_next_step'}"
0,wash_glass_3,"{'user': 'Human', 'text': 'Do you understand what your next steps should be?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'No, I am uncertain about what my next steps should be.', 'intent': 'Ask_next_step'}"
0,wash_glass_3,"{'user': 'Alien', 'text': ""No, I'm not sure what I should do next."", 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Please open the faucet to allow water to flow out and rinse the glasses.', 'intent': 'Inform_action'}"
0,wash_glass_3,"{'user': 'Human', 'text': 'Please open the faucet to allow the water to flow out and rinse the glasses.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': ""Of course. I'm aware of how to operate the faucet."", 'intent': 'Inform_understanding'}"
1,wash_glass_3,"{'user': 'Alien', 'text': 'Of course. I am able to operate the faucet.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Now, do you have an idea of what we should do next?', 'intent': 'Ask_know_next_step'}"
0,wash_glass_3,"{'user': 'Human', 'text': 'Do you have an understanding of what needs to be done next?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': ""I'm unsure about the next steps. What do you recommend I do?"", 'intent': 'Ask_next_step'}"
